CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,is_weekend,is_warm_season,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9
2.3,1078.0,14.0,157.0,815.0,137.0,1761.0,1013.0,40.6,15.3,1.1485,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.8,1076.0,10.9,113.0,894.0,116.0,1665.0,816.0,40.3,16.1,1.1896,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,1052.0,11.1,140.0,896.0,125.0,1610.0,836.0,40.3,14.2,1.0494,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.5,1287.0,21.6,230.0,699.0,194.0,2008.0,1267.0,39.6,16.7,1.1867,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.9,1460.0,27.6,277.0,586.0,222.0,2288.0,1649.0,37.3,23.4,1.4672,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.6,1357.0,25.6,295.0,620.0,206.0,2195.0,1622.0,33.7,27.7,1.4213,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.4,1234.0,18.6,212.0,695.0,162.0,2019.0,1349.0,30.7,32.2,1.3983,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.7,1151.0,15.2,151.0,747.0,132.0,1894.0,1186.0,28.4,35.7,1.3549,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.9,1065.0,11.7,110.0,805.0,107.0,1763.0,1026.0,26.5,38.6,1.3154,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,984.0,8.7,83.0,917.0,84.0,1654.0,817.0,25.4,40.1,1.2822,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,938.0,7.6,48.0,956.0,61.0,1607.0,662.0,24.1,43.3,1.2839,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,878.0,5.2,27.0,1065.0,42.0,1527.0,552.0,23.9,45.6,1.3328,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,919.0,5.9,48.0,967.0,66.0,1598.0,775.0,22.0,52.8,1.3752,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,836.0,4.0,188.0,1085.0,110.0,1498.0,646.0,20.7,56.1,1.3565,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,872.0,5.4,75.0,1001.0,76.0,1607.0,874.0,19.5,59.4,1.3328,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,949.0,8.7,101.0,887.0,78.0,1711.0,973.0,20.0,56.6,1.3095,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.9,1227.0,19.9,214.0,661.0,104.0,2087.0,1327.0,21.7,53.9,1.3848,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.8,1360.0,27.799999999999997,290.0,545.0,139.0,2324.625,1626.0,23.7,49.0,1.4152,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.3,1318.0,24.6,311.0,586.0,166.0,2316.0,1640.0,25.9,44.3,1.4544,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.1,1196.0,16.9,234.0,705.0,151.0,1981.0,1341.0,30.1,34.3,1.4414,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.4,1152.0,13.6,157.0,770.0,134.0,1868.0,1113.0,33.5,27.2,1.3859,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.8,1220.0,15.3,165.0,715.0,148.0,1935.0,1224.0,35.4,26.1,1.4806,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.5,1182.0,14.1,137.0,735.0,126.0,1893.0,1095.0,37.9,23.2,1.502,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.6,1167.0,17.0,149.0,719.0,144.0,1944.0,1152.0,39.7,18.7,1.3306,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.3,1142.0,13.8,140.0,782.0,133.0,1789.0,1047.0,40.4,17.2,1.2774,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.4,1157.0,13.6,139.0,779.0,139.0,1792.0,982.0,40.0,18.8,1.363,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.5,1274.0,21.2,221.0,670.0,178.0,2054.0,1320.0,38.9,18.8,1.29,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.8,1372.0,25.9,318.0,631.0,206.0,2183.0,1541.0,35.8,22.1,1.2792,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.1,1373.0,25.4,363.0,635.0,211.0,2183.0,1510.0,33.1,25.9,1.2923,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.7,1290.0,23.6,341.0,655.0,180.0,2146.0,1511.0,30.9,28.2,1.2388,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.4,1056.0,12.0,163.0,826.0,116.0,1758.0,1078.0,27.5,32.6,1.176,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.5,1116.0,14.2,157.0,768.0,118.0,1826.0,1235.0,26.3,34.3,1.1605,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.7,1106.0,14.2,202.0,783.0,115.0,1813.0,1202.0,25.5,34.1,1.0968,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5,1018.0,10.4,102.0,839.0,96.0,1710.0,1103.0,24.7,39.3,1.2065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1,919.0,7.5,70.0,915.0,86.0,1628.0,1013.0,24.2,39.5,1.1764,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,807.0,3.5,41.0,1092.0,65.0,1435.0,765.0,24.8,37.8,1.1639,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,787.0,2.5,188.0,1176.0,110.0,1403.0,618.0,22.7,43.8,1.1952,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,789.0,2.6,36.0,1146.0,53.0,1407.0,663.0,22.0,44.3,1.1553,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,825.0,4.0,68.0,1050.0,74.0,1491.0,813.0,19.3,51.4,1.1364,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,912.0,7.0,92.0,923.0,69.0,1608.0,894.0,19.8,50.4,1.1525,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.6,1339.0,24.8,332.0,595.0,131.0,2264.0,1495.0,20.5,48.2,1.1474,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.8,1355.0,27.799999999999997,333.0,567.0,134.0,2324.625,1658.0,22.8,42.7,1.1667,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,1250.0,21.5,298.0,632.0,148.0,2104.0,1506.0,25.6,35.8,1.1548,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1076.0,12.2,146.0,817.0,110.0,1734.0,993.0,34.4,21.0,1.1248,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1096.0,13.1,120.0,801.0,111.0,1759.0,910.0,35.9,19.6,1.1422,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1093.0,13.3,108.0,797.0,110.0,1769.0,912.0,37.2,18.2,1.1389,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.9,1027.0,12.5,109.0,837.0,110.0,1689.0,814.0,37.3,16.6,1.0435,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.9,1026.0,13.0,124.0,848.0,116.0,1654.0,1341.0,37.4,14.9,0.9413,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.9,1015.0,12.3,127.0,877.0,120.0,1668.0,847.0,36.4,15.1,0.9005,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.6,1028.0,15.2,185.0,832.0,142.0,1691.0,925.0,35.4,14.7,0.8323,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,1074.0,19.1,230.0,776.0,146.0,1833.0,1087.0,34.2,14.2,0.7502,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.4,1124.0,19.7,265.0,765.0,153.0,1863.0,1132.0,31.1,18.7,0.8302,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.4,1111.0,18.6,261.0,765.0,158.0,1851.0,1197.0,29.1,22.0,0.8702,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.9,1062.0,16.1,219.0,794.0,140.0,1731.0,1229.0,27.2,22.5,0.7962,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.7,1072.0,15.0,180.0,805.0,127.0,1683.0,1171.0,25.3,24.6,0.7796,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3,936.0,7.3,108.0,990.0,97.0,1430.0,921.0,24.9,27.2,0.8429,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3,988.0,8.9,98.0,894.0,91.0,1543.0,1008.0,23.5,32.2,0.922,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,924.0,6.6,57.0,957.0,68.0,1453.0,849.0,23.5,32.7,0.9349,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,839.0,4.3,36.0,1052.0,52.0,1368.0,668.0,24.1,32.0,0.9467,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,826.0,3.2,188.0,1109.0,110.0,1349.0,641.0,22.6,34.8,0.9441,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,853.0,4.1,45.0,1047.0,58.0,1414.0,707.0,20.8,40.2,0.9725,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,918.0,6.0,87.0,936.0,78.0,1524.0,939.0,18.8,46.6,1.0027,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,890.0,5.6,62.0,950.0,61.0,1489.0,886.0,19.8,46.0,1.0524,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,865.0,4.8,65.0,996.0,64.0,1451.0,837.0,21.3,42.3,1.0625,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3,1003.0,8.9,125.0,850.0,81.0,1622.0,1005.0,21.3,41.8,1.0449,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.9,1123.0,13.1,157.0,746.0,92.0,1789.0,1191.0,24.0,36.6,1.0772,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.1,1146.0,14.1,171.0,746.0,101.0,1823.0,1200.0,27.2,30.7,1.0884,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.8,1110.0,11.2,119.0,820.0,96.0,1724.0,971.0,32.3,23.6,1.1271,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.8,1126.0,10.0,110.0,849.0,101.0,1700.0,907.0,31.9,25.8,1.2023,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.6,1067.0,9.6,95.0,860.0,91.0,1658.0,802.0,35.1,21.8,1.2093,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,1008.0,7.2,58.0,937.0,68.0,1573.0,695.0,36.0,20.5,1.1995,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,1062.0,8.6,69.0,892.0,76.0,1683.0,777.0,37.0,20.1,1.2423,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,1082.0,9.0,76.0,869.0,84.0,1678.0,818.0,36.4,21.0,1.2515,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3,1042.0,7.9,63.0,901.0,76.0,1605.0,681.0,35.2,22.6,1.267,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1,1022.0,6.2,51.0,964.0,61.0,1599.0,631.0,32.5,27.6,1.3229,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1,1024.0,6.3,46.0,936.0,52.0,1601.0,641.0,29.1,35.1,1.3919,19,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1,1048.0,6.3,52.0,922.0,59.0,1618.0,683.0,26.9,39.7,1.3898,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.8,1153.0,11.2,84.0,765.0,89.0,1806.0,1013.0,26.1,42.2,1.4039,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.3,1195.0,12.8,130.0,731.0,113.0,1860.0,1151.0,25.5,43.8,1.4095,22,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.6,1245.0,13.2,147.0,734.0,112.0,1870.0,1134.0,24.9,45.6,1.4135,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1086.0,9.2,126.0,847.0,89.0,1729.0,945.0,25.2,45.2,1.4262,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,972.0,5.8,47.0,955.0,53.0,1620.0,734.0,25.4,45.5,1.457,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,880.0,3.4,24.0,1109.0,36.0,1500.0,554.0,26.2,43.6,1.4599,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,906.0,4.1,188.0,1050.0,110.0,1561.0,612.0,24.3,48.2,1.4476,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,879.0,3.1,25.0,1121.0,39.0,1511.0,564.0,24.4,48.3,1.4499,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,842.0,2.2,21.0,1237.0,33.0,1444.0,512.0,23.3,51.0,1.4346,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,797.0,1.5,25.0,1387.0,37.0,1347.0,410.0,21.6,48.1,1.2259,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,796.0,1.3,25.0,1387.0,36.0,1322.0,392.0,21.4,47.8,1.2005,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,767.0,1.2,30.0,1387.0,42.0,1287.0,377.0,20.5,46.8,1.1152,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,784.0,1.7,42.0,1387.0,52.0,1286.0,389.0,20.8,40.7,0.9882,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,811.0,2.5,52.0,1315.0,60.0,1307.0,432.0,22.3,35.3,0.9371,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,838.0,2.5,62.0,1292.0,74.0,1325.0,502.0,21.7,38.3,0.9842,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,821.0,2.7,67.0,1295.0,65.0,1302.0,469.0,24.4,29.6,0.8921,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,793.0,1.9,47.0,1380.0,52.0,1303.0,427.0,23.4,34.9,0.991,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,794.0,1.8,35.0,1387.0,40.0,1306.0,406.0,23.5,35.2,1.0019,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,821.0,2.4,45.0,1309.0,49.0,1350.0,430.0,22.4,39.0,1.04,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,849.0,2.6,53.0,1274.0,56.0,1379.0,453.0,22.0,41.7,1.0865,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,852.0,3.0,57.0,1246.0,59.0,1387.0,470.0,21.7,42.7,1.0949,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,847.0,2.9,71.0,1245.0,68.0,1364.0,480.0,20.7,43.4,1.047,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,849.0,3.5,67.0,1215.0,72.0,1378.0,472.0,20.3,42.6,1.0045,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,865.0,3.6,75.0,1191.0,78.0,1388.0,521.0,20.3,44.1,1.0392,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,848.0,3.6,65.0,1180.0,71.0,1403.0,520.0,20.1,45.2,1.0538,21,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,807.0,2.3,45.0,1340.0,54.0,1337.0,440.0,19.8,45.7,1.0424,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,814.0,2.6,46.0,1305.0,57.0,1351.0,446.0,19.6,45.3,1.0244,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,785.0,2.0,33.0,1377.0,45.0,1311.0,417.0,19.4,45.9,1.0242,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,748.0,1.2,19.0,1387.0,30.0,1261.0,381.0,19.7,44.8,1.0172,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,716.0,0.7,9.0,1387.0,16.0,1235.0,350.0,19.5,46.3,1.0363,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,708.0,0.5,188.0,1387.0,110.0,1227.0,334.0,19.0,49.0,1.063,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,748.0,0.8,21.0,1387.0,28.0,1301.0,380.0,19.1,52.7,1.1545,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,888.0,3.5,66.0,1196.0,62.0,1483.0,563.0,20.3,49.3,1.1596,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5,973.0,7.0,137.0,941.0,92.0,1584.0,779.0,21.1,46.2,1.1389,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.8,993.0,8.7,151.0,886.0,96.0,1665.0,842.0,21.5,44.5,1.129,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,929.0,6.3,115.0,992.0,87.0,1561.0,692.0,22.4,43.6,1.1637,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5,962.0,7.0,118.0,941.0,84.0,1613.0,779.0,24.8,39.1,1.2039,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,906.0,5.5,95.0,1026.0,73.0,1538.0,633.0,23.9,42.1,1.2335,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,915.0,5.3,86.0,1029.0,72.0,1544.0,616.0,25.5,38.3,1.2328,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3,928.0,5.5,85.0,1012.0,68.0,1585.0,606.0,25.4,39.2,1.2534,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,855.0,3.8,66.0,1134.0,62.0,1449.0,526.0,25.6,37.0,1.2006,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,920.0,5.4,74.0,1046.0,70.0,1550.0,588.0,24.5,38.4,1.1669,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.6,917.0,6.7,108.0,985.0,83.0,1563.0,674.0,23.9,39.9,1.1639,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.7,1072.0,12.2,150.0,812.0,92.0,1820.0,885.0,24.2,39.2,1.1665,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.3,1000.0,10.2,157.0,846.0,103.0,1726.0,879.0,23.5,41.2,1.1759,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5,914.0,6.7,93.0,972.0,82.0,1583.0,703.0,22.3,44.9,1.1973,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,888.0,5.7,76.0,1023.0,74.0,1531.0,637.0,21.7,46.5,1.1917,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,851.0,4.1,57.0,1134.0,67.0,1471.0,561.0,22.0,44.9,1.1699,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1,870.0,4.7,64.0,1096.0,74.0,1487.0,612.0,22.2,44.1,1.1654,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,883.0,5.2,59.0,1062.0,72.0,1514.0,621.0,21.8,45.6,1.1763,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,886.0,5.1,68.0,1055.0,79.0,1532.0,702.0,21.6,46.0,1.1742,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,792.0,2.8,31.0,1249.0,43.0,1400.0,559.0,21.6,45.8,1.1715,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,754.0,1.4,21.0,1387.0,33.0,1335.0,435.0,20.7,48.3,1.168,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,732.0,1.0,188.0,1387.0,110.0,1321.0,441.0,21.0,47.1,1.1546,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,770.0,2.0,24.0,1326.0,38.0,1392.0,527.0,20.8,48.5,1.18,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,797.0,3.0,38.0,1097.0,51.0,1450.0,720.0,20.8,49.4,1.1994,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,915.0,7.5,92.0,897.0,69.0,1651.0,937.0,19.9,51.8,1.1911,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.4,1287.0,24.7,311.0,610.0,116.0,2319.0,1482.0,20.9,49.3,1.2049,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,1195.0,24.8,260.0,609.0,119.0,2244.0,1489.0,23.7,39.9,1.1508,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.4,1003.0,10.9,181.0,823.0,96.0,1710.0,1015.0,25.3,35.8,1.1421,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.1,1037.0,11.9,177.0,838.0,109.0,1763.0,1004.0,28.8,29.1,1.1349,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.7,1114.0,16.0,180.0,747.0,115.0,1928.0,1129.0,30.3,26.9,1.1399,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.8,1085.0,15.7,174.0,767.0,118.0,1863.0,1068.0,32.8,23.3,1.138,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.3,1024.0,13.1,140.0,824.0,118.0,1745.0,924.0,33.9,21.4,1.1135,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1017.0,12.2,122.0,859.0,112.0,1698.0,861.0,35.3,19.6,1.1036,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.6,1053.0,15.8,189.0,785.0,140.0,1808.0,981.0,34.0,20.8,1.0898,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.7,1065.0,16.6,169.0,766.0,137.0,1852.0,1043.0,35.3,18.8,1.0572,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.1,1136.0,18.4,172.0,722.0,143.0,1940.0,1124.0,32.6,24.1,1.1688,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.1,1100.0,16.7,154.0,732.0,148.0,1856.0,1004.0,30.8,28.7,1.2507,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.6,1143.0,20.8,192.0,673.0,158.0,2001.0,1190.0,28.7,31.2,1.2099,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.9,1083.0,15.3,160.0,742.0,127.0,1884.0,1072.0,26.8,35.1,1.2201,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.2,1009.0,11.5,110.0,806.0,109.0,1763.0,925.0,25.3,39.4,1.2524,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,969.0,10.1,97.0,853.0,101.0,1680.0,862.0,23.9,40.9,1.1966,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.1,1029.0,10.4,124.0,816.0,114.0,1728.0,969.0,23.0,44.4,1.2354,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.9,1064.0,9.4,108.0,812.0,104.0,1770.0,932.0,22.2,53.9,1.4237,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.4,986.0,6.9,61.0,865.0,81.0,1645.0,794.0,20.9,59.8,1.4659,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.8,872.0,4.0,34.0,1034.0,51.0,1522.0,599.0,21.3,58.1,1.457,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.6,840.0,3.0,188.0,1124.0,110.0,1489.0,614.0,20.8,58.4,1.4189,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.6,812.0,2.6,24.0,1134.0,40.0,1471.0,625.0,20.3,58.9,1.3878,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,810.0,2.4,27.0,1163.0,34.0,1462.0,595.0,21.3,54.5,1.3682,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,936.0,6.8,70.0,882.0,61.0,1640.0,886.0,20.6,57.4,1.3753,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
